start_date,end_date,lucro_otimo,unidades,hr_cost,J,X,PR,clientes_reais,clientes_previstos
2013-08-12,2013-08-18,3306.0,14098,9020.0,"[11, 15, 18, 19, 20, 11, 15]","[4, 0, 0, 0, 0, 15, 5]","[0.3, 0.295745213732951, 0.0, 0.3, 0.0, 0.0, 0.0]","[93, 108, 93, 90, 112, 164, 107]","[97.34809875488281, 93.97696685791016, 110.50785827636719, 115.97241973876953, 126.85319519042969, 171.89527893066406, 124.71394348144531]"
2013-08-13,2013-08-19,3591.0,13667,8850.0,"[15, 2, 19, 9, 19, 20, 15]","[0, 14, 0, 10, 8, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.007132618916964804, 0.2939128158820664, 0.3]","[108, 93, 90, 112, 164, 107, 93]","[91.52764892578125, 111.91695404052734, 115.33267974853516, 128.36419677734375, 172.67526245117188, 124.81727600097656, 96.2931137084961]"
2013-08-14,2013-08-20,3548.0,13028,8960.0,"[0, 19, 20, 20, 20, 16, 18]","[16, 0, 0, 7, 0, 0, 0]","[0.0, 0.0, 0.2551967497223728, 0.0, 0.0, 0.0, 0.0]","[93, 90, 112, 164, 107, 93, 81]","[112.52306365966797, 117.36991119384766, 130.07040405273438, 173.72982788085938, 131.82601928710938, 100.07060241699219, 110.51374816894531]"
2013-08-15,2013-08-21,3421.0,13030,8895.0,"[19, 10, 16, 20, 15, 18, 0]","[0, 9, 11, 0, 0, 0, 13]","[0.0, 0.0, 0.0, 0.3, 0.0, 0.0, 0.0]","[90, 112, 164, 107, 93, 81, 100]","[114.50276184082031, 124.22016906738281, 173.73397827148438, 126.3880386352539, 93.6639175415039, 107.67023468017578, 95.9007797241211]"
2013-08-16,2013-08-22,3938.0,13416,8390.0,"[20, 5, 20, 15, 17, 15, 16]","[0, 20, 0, 0, 0, 0, 0]","[0.24776505244468355, 0.0, 0.0, 0.0, 0.3, 0.0, 0.0]","[112, 164, 107, 93, 81, 100, 95]","[121.42224884033203, 169.36073303222656, 120.55628967285156, 93.33817291259766, 101.16731262207031, 94.0307388305664, 97.57843780517578]"
2013-08-17,2013-08-23,3932.0,12797,8345.0,"[20, 20, 0, 16, 15, 0, 19]","[6, 0, 13, 0, 0, 13, 0]","[0.0, 0.0, 0.2953468957021159, 0.0, 0.0, 0.0, 0.0]","[164, 107, 93, 81, 100, 95, 104]","[163.58242797851562, 117.14619445800781, 90.16766357421875, 96.25639343261719, 91.43302154541016, 95.75128936767578, 112.96727752685547]"
2013-08-18,2013-08-24,3766.0,12359,8620.0,"[20, 14, 16, 15, 16, 0, 20]","[0, 1, 0, 0, 0, 16, 8]","[0.006053131756758527, 0.0001837475647011978, 0.0, 0.0, 0.0, 0.0, 0.0]","[107, 93, 81, 100, 95, 104, 159]","[118.6197509765625, 90.72283172607422, 96.83496856689453, 92.89083862304688, 98.58429718017578, 115.40713500976562, 177.9595184326172]"
2013-08-19,2013-08-25,4203.0,12682,8525.0,"[0, 16, 16, 16, 19, 20, 20]","[13, 0, 0, 0, 0, 7, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[93, 81, 100, 95, 104, 159, 126]","[89.85258483886719, 95.5655746459961, 94.35363006591797, 96.79589080810547, 115.83226776123047, 174.1733856201172, 133.71481323242188]"
2013-08-20,2013-08-26,2772.0,9468,5860.0,"[16, 15, 17, 19, 20, 0, 0]","[0, 0, 0, 0, 8, 0, 0]","[0.0, 0.0, 0.3, 0.0, 0.0, 0.12726250522357976, 0.3]","[81, 100, 95, 104, 159, 126, 88]","[96.66585540771484, 93.77391052246094, 101.76868438720703, 113.45968627929688, 178.4469451904297, 135.90435791015625, 95.37162017822266]"
2013-08-21,2013-08-27,4178.0,12769,7980.0,"[15, 13, 15, 16, 20, 15, 13]","[0, 0, 3, 11, 2, 0, 0]","[0.0, 0.3, 0.0, 0.0, 0.0, 0.07637580755100253, 0.0]","[100, 95, 104, 159, 126, 88, 78]","[92.30115509033203, 95.97763061523438, 110.71903991699219, 175.58921813964844, 133.82644653320312, 91.31755828857422, 82.60302734375]"
2013-08-22,2013-08-28,3452.0,10948,7440.0,"[0, 20, 20, 20, 8, 0, 16]","[14, 0, 8, 0, 6, 0, 0]","[0.0, 0.0, 0.0, 0.005076019146996794, 0.0, 0.3, 0.0]","[95, 104, 159, 126, 88, 78, 78]","[98.84490203857422, 112.60308837890625, 175.23289489746094, 129.48794555664062, 92.78250122070312, 85.52776336669922, 100.1202392578125]"
2013-08-23,2013-08-29,4061.0,12189,8145.0,"[10, 19, 20, 15, 13, 16, 12]","[7, 9, 0, 0, 0, 0, 3]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[104, 159, 126, 88, 78, 78, 90]","[110.12144470214844, 175.81065368652344, 130.31419372558594, 93.4395751953125, 81.45515441894531, 100.01152038574219, 96.59840393066406]"
2013-08-24,2013-08-30,3622.0,13429,8460.0,"[20, 0, 7, 14, 11, 16, 18]","[7, 18, 7, 0, 5, 0, 0]","[0.0, 0.0, 0.29871155849458664, 0.0, 0.0, 0.08973359530480686, 0.3]","[159, 126, 88, 78, 78, 90, 111]","[169.55686950683594, 129.30772399902344, 92.96484375, 83.8962631225586, 102.21695709228516, 96.13603210449219, 107.67729187011719]"
2013-08-25,2013-08-31,3432.0,10268,6740.0,"[20, 15, 0, 17, 16, 18, 20]","[0, 0, 0, 0, 0, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[126, 88, 78, 78, 90, 111, 177]","[129.9040985107422, 92.15017700195312, 82.72463989257812, 101.77894592285156, 97.29890441894531, 107.19618225097656, 166.6920623779297]"
2013-08-26,2013-09-01,3808.0,12681,8350.0,"[0, 14, 16, 16, 5, 20, 20]","[13, 0, 0, 0, 11, 6, 0]","[0.0, 0.299660178630391, 0.0, 0.0, 0.0, 0.0, 0.0]","[88, 78, 78, 90, 111, 177, 141]","[91.50481414794922, 83.80575561523438, 99.16606140136719, 96.92040252685547, 108.11015319824219, 165.21420288085938, 131.96142578125]"
2013-08-27,2013-09-02,4039.0,12736,8275.0,"[14, 9, 10, 17, 20, 20, 0]","[0, 6, 5, 0, 7, 0, 13]","[0.00023245957343406007, 0.0, 0.2514570749655597, 0.0, 0.0, 0.0, 0.0]","[78, 78, 90, 111, 177, 141, 158]","[82.85505676269531, 95.2342529296875, 97.57035827636719, 105.59564208984375, 168.1327667236328, 129.80831909179688, 94.49046325683594]"
2013-08-28,2013-09-03,3800.0,12740,8440.0,"[0, 7, 4, 20, 20, 15, 15]","[14, 7, 11, 6, 3, 0, 0]","[0.08948057636894073, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3]","[78, 90, 111, 177, 141, 158, 64]","[97.58248138427734, 90.63652801513672, 101.32752227783203, 163.53433227539062, 142.53549194335938, 91.78276824951172, 91.8884048461914]"
