start_date,end_date,lucro_otimo,unidades,hr_cost,J,X,PR,clientes_reais,clientes_previstos
2013-08-26,2013-09-01,7593.0,23397,15635.0,"[20, 6, 20, 5, 11, 20, 20]","[7, 16, 7, 20, 20, 20, 17]","[0.0, 0.0, 0.26299071249776396, 0.0, 0.0, 0.0, 0.0]","[168, 150, 150, 172, 213, 340, 272]","[171.34950256347656, 150.29412841796875, 167.74192810058594, 169.0225830078125, 205.46347045898438, 317.5942077636719, 238.80740356445312]"
2013-08-27,2013-09-02,7673.0,21352,14175.0,"[15, 4, 14, 20, 20, 20, 20]","[9, 20, 11, 12, 20, 0, 13]","[0.0, 0.0, 0.0, 0.0, 0.006335273271992986, 0.0, 0.0]","[150, 150, 172, 213, 340, 272, 304]","[152.21414184570312, 167.3096923828125, 165.18661499023438, 203.20089721679688, 313.41107177734375, 235.25741577148438, 210.86111450195312]"
2013-08-28,2013-09-03,6463.0,21496,14385.0,"[9, 10, 8, 20, 18, 20, 10]","[17, 14, 20, 20, 16, 0, 15]","[0.0, 0.3, 0.0, 0.0, 0.02202715868540598, 3.137095186892471e-05, 0.0]","[150, 172, 213, 340, 272, 304, 122]","[174.44432067871094, 160.9632110595703, 189.52227783203125, 335.6777648925781, 219.51974487304688, 199.3150177001953, 166.41197204589844]"
2013-08-29,2013-09-04,6961.0,23486,14715.0,"[19, 20, 20, 20, 20, 20, 20]","[7, 11, 20, 15, 11, 9, 0]","[0.0, 0.0, 0.2959736614601676, 0.0, 0.0, 0.0, 0.3]","[172, 213, 340, 272, 304, 122, 109]","[163.65528869628906, 196.90914916992188, 319.06573486328125, 228.83824157714844, 198.03607177734375, 184.95480346679688, 153.26377868652344]"
2013-08-30,2013-09-05,5537.0,19755,13825.0,"[20, 20, 20, 10, 6, 19, 20]","[11, 20, 0, 20, 20, 4, 5]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.3, 0.0]","[213, 340, 272, 304, 122, 109, 122]","[197.50192260742188, 321.072021484375, 226.03793334960938, 203.39332580566406, 176.22732543945312, 155.067138671875, 155.830078125]"
2013-08-31,2013-09-06,5350.0,21800,14675.0,"[20, 20, 20, 14, 9, 20, 0]","[20, 15, 11, 14, 14, 5, 20]","[0.0, 0.29896942759082235, 0.0, 0.0, 0.005063397675118062, 0.0, 0.2968677752700921]","[340, 272, 304, 122, 109, 122, 159]","[315.9766845703125, 229.14141845703125, 199.2465057373047, 180.7247772216797, 153.86659240722656, 156.32601928710938, 168.88255310058594]"
2013-09-01,2013-09-07,5422.0,20043,15040.0,"[20, 20, 16, 12, 19, 14, 20]","[15, 11, 11, 11, 7, 12, 20]","[0.0, 0.0, 0.0, 0.0, 0.024357818714027122, 0.0, 0.0]","[272, 304, 122, 109, 122, 159, 245]","[223.93228149414062, 194.3993377685547, 171.157470703125, 150.15550231933594, 165.3148651123047, 168.65159606933594, 274.1219787597656]"
2013-09-02,2013-09-08,4125.0,17600,12875.0,"[14, 7, 20, 20, 20, 20, 20]","[15, 20, 3, 0, 7, 0, 17]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.3, 0.0]","[304, 122, 109, 122, 159, 245, 181]","[188.68617248535156, 180.90708923339844, 143.06072998046875, 159.88043212890625, 171.66659545898438, 269.5872802734375, 239.62460327148438]"
2013-09-03,2013-09-09,3411.0,18932,14845.0,"[20, 12, 0, 16, 20, 20, 18]","[10, 12, 20, 12, 20, 17, 6]","[0.0, 0.0, 0.3, 0.0, 0.0, 0.0, 0.07366415275237637]","[122, 109, 122, 159, 245, 181, 132]","[192.56610107421875, 158.47695922851562, 177.02659606933594, 182.14393615722656, 265.4047546386719, 240.8909912109375, 153.50535583496094]"
2013-09-04,2013-09-10,4304.0,17646,13620.0,"[20, 0, 0, 20, 20, 0, 20]","[4, 20, 20, 20, 20, 20, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[109, 122, 159, 245, 181, 132, 109]","[145.78050231933594, 158.69110107421875, 169.15354919433594, 275.3935241699219, 238.89324951171875, 136.11590576171875, 136.95204162597656]"
2013-09-05,2013-09-11,5826.0,19499,14060.0,"[19, 5, 20, 20, 4, 20, 20]","[6, 20, 20, 0, 20, 0, 20]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[122, 159, 245, 181, 132, 109, 505]","[154.73118591308594, 169.43618774414062, 258.2139892578125, 223.4234619140625, 163.350341796875, 133.44354248046875, 446.807373046875]"
2013-09-06,2013-09-12,7372.0,22678,15880.0,"[20, 20, 20, 20, 20, 20, 20]","[6, 20, 15, 0, 0, 20, 20]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[159, 245, 181, 132, 109, 505, 554]","[164.4642333984375, 255.48248291015625, 225.71435546875, 159.02700805664062, 130.386474609375, 454.23284912109375, 560.9918212890625]"
2013-09-07,2013-09-13,7545.0,25804,17500.0,"[20, 15, 20, 20, 20, 20, 20]","[20, 20, 5, 0, 20, 20, 20]","[0.0, 0.0, 0.29785310988939717, 0.29855620858030985, 0.0, 0.0, 0.0]","[245, 181, 132, 109, 505, 554, 737]","[253.3695068359375, 230.89620971679688, 157.26853942871094, 140.6156005859375, 450.0076599121094, 567.34521484375, 1105.832763671875]"
