start_date,end_date,lucro_otimo,unidades,hr_cost,J,X,PR,clientes_reais,clientes_previstos
2013-08-14,2013-08-20,5012.0,17918,13230.0,"[14, 16, 6, 20, 20, 14, 17]","[9, 11, 20, 18, 9, 5, 7]","[0.0, 0.0, 0.0034491653031312516, 0.0, 0.0, 0.0, 0.0]","[135, 131, 162, 237, 154, 134, 116]","[149.75027465820312, 173.9569854736328, 180.34080505371094, 246.8081817626953, 183.2750244140625, 119.26756286621094, 154.7625274658203]"
2013-08-15,2013-08-21,5412.0,19209,12975.0,"[5, 5, 18, 20, 20, 13, 4]","[20, 20, 20, 9, 0, 9, 14]","[0.032889147807424794, 0.3, 4.7284839555698525e-06, 0.03555411353251836, 0.0, 0.019855375494825266, 0.023398432781161455]","[131, 162, 237, 154, 134, 116, 144]","[169.0567626953125, 171.09750366210938, 242.7139129638672, 181.88055419921875, 116.90437316894531, 144.57830810546875, 124.5722427368164]"
2013-08-16,2013-08-22,6053.0,18210,11620.0,"[6, 17, 15, 16, 20, 13, 1]","[19, 18, 12, 0, 0, 5, 19]","[0.024889376865126878, 0.0, 0.025238803644169517, 0.0, 0.3, 0.025296307490508846, 0.0]","[162, 237, 154, 134, 116, 144, 136]","[168.1873779296875, 229.9222412109375, 173.6341552734375, 98.67341613769531, 138.14317321777344, 118.59771728515625, 139.18519592285156]"
2013-08-17,2013-08-23,6237.0,18342,11330.0,"[20, 20, 19, 20, 19, 20, 20]","[19, 7, 0, 0, 0, 0, 6]","[0.019214092301635097, 0.0, 0.0, 0.0, 0.0, 0.02585685209886008, 0.3]","[237, 154, 134, 116, 144, 136, 150]","[229.4635009765625, 171.6240692138672, 106.54991149902344, 134.17918395996094, 113.26791381835938, 137.08770751953125, 165.1398468017578]"
2013-08-18,2013-08-24,5849.0,19222,12115.0,"[20, 19, 20, 20, 16, 10, 17]","[9, 0, 0, 0, 6, 15, 20]","[0.024588690973932723, 0.03143538947459232, 0.0322268333262279, 0.1717608485072453, 0.08963590787092049, 0.3, 0.0]","[154, 134, 116, 144, 136, 150, 228]","[180.6644287109375, 112.71916961669922, 142.88674926757812, 123.65848541259766, 140.05267333984375, 167.87684631347656, 241.16778564453125]"
2013-08-19,2013-08-25,5764.0,18485,11445.0,"[9, 16, 10, 12, 14, 17, 10]","[8, 6, 8, 10, 12, 13, 12]","[0.036624382092668904, 0.1730052005924863, 0.08773864624152761, 0.13837522796793658, 0.08938674942962443, 0.08984206634435718, 0.1799302052151569]","[134, 116, 144, 136, 150, 228, 180]","[111.26104736328125, 137.98255920410156, 119.67949676513672, 140.4012908935547, 170.01654052734375, 239.7994384765625, 181.4971466064453]"
2013-08-20,2013-08-26,5689.0,18970,13265.0,"[0, 0, 20, 20, 18, 8, 0]","[20, 18, 4, 7, 20, 20, 19]","[0.15704178754049697, 0.01628639310779368, 0.025103966369191523, 0.0, 0.0, 0.015101420840189988, 0.026531693249765547]","[116, 144, 136, 150, 228, 180, 126]","[146.19496154785156, 128.2457275390625, 150.52996826171875, 171.24603271484375, 246.58837890625, 191.3684539794922, 130.61180114746094]"
2013-08-21,2013-08-27,6336.0,18550,12410.0,"[20, 0, 4, 20, 13, 20, 20]","[0, 20, 20, 20, 15, 0, 2]","[0.03180411031099825, 0.0, 0.0, 0.03857337578018603, 0.022473477532324072, 0.08757015844011315, 0.0]","[144, 136, 150, 228, 180, 126, 112]","[127.46258544921875, 143.16603088378906, 162.9934844970703, 247.19276428222656, 185.42514038085938, 123.60623931884766, 133.97885131835938]"
2013-08-22,2013-08-28,5976.0,19148,12790.0,"[20, 20, 20, 8, 5, 20, 1]","[4, 7, 18, 20, 14, 0, 20]","[0.08803515075551965, 0.02172930617236607, 6.483351075331297e-05, 0.03159626661365462, 0.027368809178993665, 0.2541447869069601, 0.020694691218270337]","[136, 150, 228, 180, 126, 112, 112]","[148.557861328125, 168.0247344970703, 245.79861450195312, 190.36639404296875, 133.7755126953125, 135.43466186523438, 152.5858612060547]"
2013-08-23,2013-08-29,5791.0,19965,12435.0,"[5, 20, 20, 15, 0, 20, 12]","[19, 16, 9, 5, 18, 3, 10]","[0.03566490747735789, 0.025849847537773127, 0.3, 0.0, 0.03930020508021957, 0.3, 0.02883681862140889]","[150, 228, 180, 126, 112, 112, 128]","[164.7228240966797, 229.2983856201172, 182.7916259765625, 125.78125, 126.66727447509766, 141.5223846435547, 140.74221801757812]"
2013-08-24,2013-08-30,6212.0,18788,11790.0,"[20, 13, 20, 20, 20, 20, 19]","[17, 14, 0, 0, 3, 2, 6]","[0.0, 0.0, 0.0, 0.2167158635954412, 0.0, 0.25390814710681037, 0.038268167436299676]","[228, 180, 126, 112, 112, 128, 159]","[236.07786560058594, 177.74041748046875, 130.2362518310547, 130.34713745117188, 145.2098846435547, 134.2246856689453, 155.3044891357422]"
2013-08-25,2013-08-31,5332.0,17942,11610.0,"[16, 14, 13, 5, 11, 13, 14]","[6, 5, 7, 16, 10, 14, 14]","[0.11787403107787622, 0.03471874384422867, 0.2560253854839424, 0.03200114254321446, 0.15889597394056057, 0.028308316291565362, 0.034146495858880396]","[180, 126, 112, 112, 128, 159, 253]","[183.35601806640625, 124.32929992675781, 129.67108154296875, 144.13548278808594, 135.7556915283203, 175.8170166015625, 255.8094482421875]"
